claim_address,amount
0x01117E94f863AcafB8F0Db5C05F5Cb58a20E16A8,37252
0x0111DfDc7e3300EB0a813277E724b00307EB42b5,2000
0x01121360130bCA4949e04b8A5fD329af32ACBe34,10086
0x0113a991933459B15E3B31bDa8F6386393c839F5,13573
0x01149C634075981d558977F16687FB0BF41E651B,9811
0x01152d5c7467204bFa015061097b193CbceA8ca9,5327
0x0116A3D95994BcC7D6A84380ED6256FBb32cD25D,15000
0x0117725f15fa4bfB3516F69C2180d713D6adc561,9615
0x0117Ce17Bc661d9bc331A328DC57C05d99B087D3,25189
0x01180F770161351e946f6665befA13beb56898fA,10576
0x011A244ab7d37293Ae540D85d70f411A8A6a4c86,32080
0x011A8FC358Cba4587E66f464e9aEE0f62c7a647e,4063
0x011b0a055E02425461A1ae95B30F483c4fF05bE7,6895
0x011dbE530a8c71F3322F5116f298a4F663fC22c8,10621
0x011eEe99264A344600F75363B4cDf0F16f2e61c7,52889
0x0120E627f0835C4f5eF296b0C83e5a858356e124,19642
0x01216335a2d73a8BECd8b342BeB87F578F24999A,1500
0x012221F36C66B432b90499f344D0b23893fEa974,10325
0x0122a528C9dCc2ceC9c8CbCD7DA72beB828d0527,16791
0x0122e2471E00C7af5e2180a2687707d0118b731D,4000
0x01232a06825131b69165bd6d1DF33b6dd565010d,1500
0x012380f6501e1b6DaBa5B012BB2c2B22f0320d28,11192
0x0123a792B9a33A4a75092950B66be8C5c4d7b68d,4157
0x01240500001DaBCa7c4A9AA54492819e02243547,5818
0x01249Eac196E9028aee4E2DdbF4D6CD3eB59F42a,1500
0x01264DCb78240FE10408c04792711A4583ce7089,9000
0x01287EFF6Eb52f53B404CBDb6b3EdcD9E56Ae5Ab,1500
0x0128cD2Dae8c8de4B6cCc48289e934b3d3057D35,19179
0x0128eAA9ef7C743409bd9052054A5E0A7dd88faC,4566
0x01292d1667996b1cC26B87F6df07C4f908bbFA8b,1500
0x0129790a672D13e2bD6B37568357203a774679AD,8586
0x012A9bAc3C4E9C57bbAD9bAE6aD313A051b2BB01,11039
0x012B18B79D8b276B052F9ad4bDA3CC3c3C44c3de,8330
0x012C213E4Fa5144ed956066499eB5e9E0fe2F57b,11413
0x012C92E754f67c46dB4bfc2294911B14c8399F47,10086
0x012E868121DB86b3dAc062F58cdC797c8879Ce7E,30117
0x012b38CcB3ae97A32CD24088bf9426D4ee5442d3,5818
0x012ce20dF50768c8ddcD5Ecc1e9DCBb3cc7bE7fC,150000
0x012d22208d1873b7f8741Ca7b5a723843DA8731a,6000
0x012dA8DA6C74FC899A1348952CfA6f85e8e05477,11413
0x012e2e9214f58C3B73B8432c9639e9149488EA24,1500
0x013051b194640E617a1B72c9A01bb8477dF82b39,1500
0x01305Ec32d7F1e7a2d337Cf072c79ACf59E6109c,3805
0x01344ef979e3F141DF1f0737c7Ac03CB1E0d5F5F,88888
0x01353fe0263B209C154e4bf2b56100e44eEc0b90,194834
0x0135441DFBFE155F01dAA57E29bB14abEdd32174,10000
0x01356dE943e8f303B497723846Fa46f280a8bBa2,1500
0x013598ea3fd28608C23ebac199c5B4218e2adE3A,27011
0x013685C9fE5c10Cd2B4926B4F089bB3d143Ee06D,1500
0x0136B00bE94eD8Ea798F40e37135596337305461,7500
0x0136d72136d999ED072BC462a18fb343B89f21D5,172974
0x0136ef2800AF917fCC15362b4ca5286B9ed50439,7744
0x013780f348978ad03D56409061bAee4D88080950,2500
0x01383370D50edF31FA567eC676aC058f7b56f537,7478
0x013BA21C68f31F14eBE27eBc101B4b9dAD804E95,12210
0x013Dc2858106Dc8104BD53f38A0eB0815F46DAc8,4157
0x013c57f501ee9F587D566220f5Cbad3Cc7aA59e6,5608
0x013f706eEfe14874907dc1BbBD44D68E66E5dace,2500
0x01407772c2368D5752c59978baE92158bB9F2816,1500
0x01411e00b54190E24b82c9462E49BABbafEAeCcE,4157
0x01423a15A9Ab180BE9D6D81c3c749275c5212d42,204566
0x01433607229a6504728be93973cc919CFb8d48b5,7478
0x01455374f76afD9531f78a07c1e96018C7E131a5,17518
0x014607F2d6477bADD9d74bF2c5D6356e29a9b957,21397
0x01464Bf5E35F383602Bd6b9E542b8B63399F6E88,4000
0x0147A2D38AcC12B88432F49B9A1dAc86f6793220,34080
0x0147Ade5463B67B1C5811033A013f49291C5945c,28351
0x01480Bb214b81Dea78052ea1f190DB0a522D0fed,11634
0x0148CFB9EC9D5E2c820F21F8F739c8266482Ff5a,4157
0x0148e86cfB50C200575c26849C60B7314833B966,15558
0x01490972dcC43Cd280B633F54FE7009a2d1A80da,10086
0x014918110016E35Bd9743705F8004dAF28036aB3,17799
0x014974B45BFfF6Aa2f91488788AfCDCaEe0C6667,12000
0x0149ca45BB12c60796660a5143717F84777C59D0,7500
0x014A64241e230541626Be1060443C16BFE0900C6,37455
0x014Bd1B946287bFdd8Afe1D8833103C3baa36d74,4850
0x014D7Edd162C664c2e5525D7E97E707A53f08834,1500
0x014d6f2F8854f428d6e5A9E7c92E200C59c70389,10086
0x014f515b12B74E13Fc23FEb6Da10420CF4901d9D,400000
0x01503DC708ce3C55017194847A07aCb679D49f47,5818
0x0150FcB31D8932dCa4FadA8Cc1514A7e1c902e6f,1500
0x015122A625b45f68E6D795C0Ab99fC7107e4c3B9,6912
0x0151716093fAECCF50b17e8941DA94AED1d4FC1A,25000
0x015501e70143Eb21DEFF6a18d4e6545579b5dCC4,12000
0x0155E31D9c01c28395277bD4210bf5c51965E8D6,25978
0x01574c9E5581B522c8a844e0c09204090BF704ec,32080
0x015858b536596f1745Cd6B1aE511222eB6057DFE,1500
0x015937eF76BaE47C4671d5b12c45d91FA32f1943,17450
0x015A6219aa129b9B5c06e4c3162949Cf518B4DaE,7500
0x015a2C6080F554AD428632a89A0743FCF766eaCC,13059
0x015b7A9163889523e77054FdaedbC57a49a60e96,12000
0x015e39316FEEeE42F363d69E2c0b438C2206a0F4,20000
0x015e7A4DbBf5Ce4123C7D5143A46eeC2f57d307E,12000
0x015f981DF01829Cc451572b53DB9aA150dB6ACE9,10617
0x016029664D947b54f244f93252D947C0C271423e,1500
0x016082680E9CD0453EaE3Cf0d9455Af9Ca40b36F,6895
0x0160f156bE6f9Fa133dEdF1a0340Bb67ecBC41fb,97065
0x0162A4606596Dab3Ab8E1A562ec35922006c84a4,33007
0x0162A6C42e78268D1AF8E266c203d700c67BD3D9,6298
0x016424aC312840B7bFa6b3eaE0460ac11e405F7b,80000
0x01644b40DDc32797dCe77B179C18b309f0AFF5a5,14493
0x01649530509349C1C3FcBc022ae5212158531f2C,38888
0x01650A260F652C3FE649324EFdcE386746171E81,4000
0x0165446352b6fe302EB8D3573Ea6a68B4fe46347,11148
0x0165f91FAF9EDeb9C5817c7a3c92110aa5329BeA,260000
0x01660cc34A2aE458dc040589f65D3b31Cb08b5FB,5172
0x016640732c0cc982DB2bE1a73c62C975e1EC869a,290000
0x0166F6b0Ac0900d0b7499755BF7038C4cC819b04,10086
0x01676C9D76Fe3794aC94B8C44309c466E622e135,2000
0x016795127375f71B5AC1CAAD5e3e1bD9627926C5,13758
0x0168459886Bd2Aa322c18ED0b209887095aFcACb,2000
0x016848F8A002d01546579379e5132A5e74A6436D,14021
0x01685D6c41F4504d7bE8C48BEee1CE56794a8381,38888
0x01693BE7B24D58367D40E663C6bEb6BbF8ABDbc3,3465
0x016AB691721a99DA1c1489Ca0AC8b549eB0f7713,30582
0x016a88B7678ABeecC7f9Ad67eD33231e331D1358,15629
0x016ffA651EA76783b37e54676958D57b601592dC,17068
0x01705c640bBfdA414c6fea463a56F9C768170F5D,10617
0x01717b7ee44c3723B4803a11ee843b697CE6C103,12741
0x0171932CA93a926eEe2Bd5e107629C64f642e48d,12000
0x01719f325D9bcC01319E3577F3F85250FEb5421e,88888
0x0172425c9c7927ba5BFFfcE42d418aFc556296E2,9986
0x0174998c7e8fa81D45dE706a1c911497921a8122,20852
0x0174Ea020F30f9E16031d488bD7733B1F1a14bE4,3678
0x01790B32AC38BA470260671014c37741A297C9C6,12000
0x017932354D7db8a000922B28F53dd9424a3bF0A6,15683
0x0179BEe438C9461D9692528A3987510c40cA854e,1500
0x017A251cfB4b5b4E91d19B13aed2a1D25d547a20,12490
0x017BF999c55e6A72F7bed10Dbd78E3c514ea2228,1500
0x017E1f81b2E17Bd02c4cD337FCbEaBE01a0b4bf0,18002
0x017F73D42e45320e12F164e8d1B109Df18c4056a,7500
0x017a94abd85EdE27244f0E15006B2806952B2235,1500
0x017b51b8549E87c1d5e9f374bcE3Ec9df2aD76C4,12000
0x017dD72cbB9cB365d677d56A7d322DBF84E499Df,32080
0x017dDfD4c44ee369EBCED68db13358c015e9a42D,12000
0x017de5E24B01AFf8d02ac66dc2B2F51605884f22,25000
0x017e246B908c9EfEAc42501B154b0FFe8dD1358D,8528
0x017efD0D8B6241D12301d22612c6065639043af9,1500
0x017f76910Fe89da6aB3110105B427f1b9C66EbA5,42166
0x017fB6602b036Ab54f4438BB4208027D26381D3A,4000
0x018158dA353D4652A35af8D7d131c79c886d91aF,5517
0x0182DB475a62289Ae124342C772ABbF75b2A6E7B,38888
0x0182eeB88B41B894d0c0b810F3D2cC9bEebdA100,11634
0x0183d9be08DB4024c2Dc9aec10B9526FC6adEeF7,177500
0x018475AEaeC67a483BA2103bfF6277a27b411B55,32080
0x0186090b7BB71696cED6bcCf70294A432E9a0d46,5517
0x018639001a587E11d16BfC5610C463d9adcf6059,17818
0x018672F011331ef0A9b43B65e8207f56dA7BC16E,10617
0x0188C71Db6100A0397da10c180De2370FB976453,4376
0x018923cF7bec398D51d90d41deCBA688Bb89508b,11148
0x0189CEFd3936143d73F237FAc807840ea011CC46,10086
0x018A973136feeE8D41cb5A5De46fA491baECf2Dd,10617
0x018D2031ba39911A65Ece8b8A7b518FD5C03094d,6416
0x018D232135d39DB5366b1b95d0E4C3d27A497356,17450
0x018ea576Fe1FdC9934658253b4e312F91a6B71BE,3465
0x01906D2392518d5d41B7f533Ed25182DF0882b4D,37963
0x01912D81527E73A8a83bDC5f169B7e0aF6787Cb9,4133
0x0192ad024CA25C4Af67Cbfe1f3c4bf345F2f32B4,17450
0x01937BCfe0EcC2121D4B1e12ED2f0992833757c9,23766
0x0193bFb1da3c88c64Fd7714cD563248A169ae9E9,20875
0x0193eEea36608FbbB79bf743bbf43e02DEa469a4,18270
0x0194354aC3cbF24A88544CA036d2D8C8091cd128,7500
0x0195527F3277F95495F07B00523B758523864F79,32080
0x0195FaF29fE8a1becEc6645396f9709CcF5a2ccB,3232
0x01974549C9B9a30d47c548A16b120b1cAa7B586C,119370
0x0197CE7a3ecaeFf6bDE49956979Ce8b2Ae60d87e,32080
0x0197D84D3B6D3A6401043ae5752262F00803885d,27142
0x0197d7FaFCA118Bc91f6854B9A2ceea94E676585,103888
0x01981aB80434924808E3A32CE9FF0a9484c55Fc0,1023103
0x019988d0ac6BD8243A9E13d5E427B74e82Bd3638,12000
0x0199E41CB316094400d4fFeD077AE27BcbF9c506,19090
0x019B8EB20Cd1365123B2Af8040C40feD1224F2Df,4000
0x019Ed608dD806b80193942F2A960e7AC8aBb2EE3,11194
0x019EdcB493Bd91e2b25b70f26D5d9041Fd7EF946,12000
0x019d4248690664e2A87a4AA2a26f83C8E63dE7c4,23835
0x01A11CDE91668128C5270ed1365bae1A1d5A0301,10086
0x01A29134723ef72a968838cb1DF498BC4f910bEc,12840
0x01A52eFA97A47cF48A33f84294d95d7cADEbbf14,12000
0x01A734Fe817b202b0d5c50251FB200B14Fbe9BBB,29644
0x01A7F6F66Ef52D34bB54739C0EA5d24B2Dedd9aa,1500
0x01A9040d15D2eA87F6F4CbAa86e1c42A2D9e2db5,43853
0x01AA7787f766778091DF686bEE5A04123FFd2599,100000
0x01AB07010c2F4bf5971537669Cc19d5D8Cf320A0,7500
0x01AD0227DbB9451b82EB52e4693a2F603547a3B6,2019827
0x01AbcD06cf5221cb2B9688878C27E54EE06101Dd,10617
0x01Adb836a9d42d0B82Dd18BE749B7c7E39191693,38888
0x01B002AC8C15de40eAEE07FCBAa585400F7916Fd,1500
0x01B0d1dD8302374403b5F6697BB4f5992F1C75a3,31705
0x01B26D9C104d3e9C3CA6BC9F58Ca37727C7e0670,1800000
0x01B57b97b40A8DdddaAC0493991bCa31a7953992,32119
0x01B7205856F6b61530D13559a768C70d9135E418,4190
0x01B9dc7ED022641452b8eC154d6D84E6E38E89A5,2000
0x01BAc8aeF1aDcAf091626bb977c89e8f2192B443,6453
0x01Ba5C6a32eF4c0AfF1f726a4dd43D19Ed89863B,14925
0x01BaB775994ee934c18dd130C77B6993D8028c2F,32080
0x01BbaD58127588009C704f5C769265e15B5111E2,8585
0x01C0255D63E287cB0006328De58Aa2E60D147Bee,66122
0x01C2B83030da0Af687Bbb6B34A13e45dCaebbD80,10904
0x01C2dEbC2dcB663609142CFEd5A02937Ad75ee24,32080
0x01C2e7b1de06DA53Bd0EC82fdB59E5767b8c6dA1,42462
0x01C3dD0607e189d8ec94c740cf5926dB4f38Bf3f,4916
0x01C48EA6792fe4b2e429a8bedE4ADF3a6d610B41,38888
0x01C58B81fBf4C316F783725D9d02de7b69e847E3,18888
0x01C62F8BBCf7F0f4B872e4d83DCE16e61C079B7D,10617
0x01CA0Fd0d70F9d84293858E2D63b84A06afEbFa4,1500
0x01Ca54EfCC75cA325F6C586aBD0386e16cc72d2E,109233
0x01Cc647103f4CE8a8F7985Df8101D24aaB029bF3,20750
0x01D3563f8D243169a1a9013cf3c6795404f31422,4000
0x01D3bB63cAa5f10B8f4768eA7De17c4766343783,2500
0x01DeEf8B494a5539239ACe5da7a88b1075EDF192,72598
0x01E00e0ec9D173A69Ea445B444Dc6a1632703870,6000000
0x01E0f09D64684D8ab33673F78fFb900e6e9ae2a3,18888
0x01E14Ac44edD526f919df72BB2751dF65c4E234B,32080
0x01E23748aD2Fa78a927d3B9dDA7afD45F7780f32,93738
0x01E6b50557eF1a2ca58A621998aCe3f278E808B8,120888
0x01E71BE5F2990103c2859a732EF9a1286AE559FD,18888
0x01Ea98eCD7216f7F1C8B68A43AE16a83be3C7eD4,10086
0x01Eb79CE68167Df733795962b68e49CCadFc0fCE,52158
0x01F109Ac6e947715B3C3c506eE60D324D45EdcD3,5818
0x01F37d0bEa7e1454c3e21e5e8Cf80c4EB9B074C6,4904
0x01F4656464Aa02E10A48b2E3eE8117749f1CaBea,12840
0x01F50f61477819a6071A2be69Aad8f81401DfB86,32080
0x01F5dE0013286da7E37Ab428089ab47126cACC18,7500
0x01F7016586e05B5Ea7fB571d4F6D98d034328aB4,94405
0x01F761805C90Bc8abFAf504075AfDB87e1e5DC08,25324
0x01F8B9484B95f9e118a5b0593E513bDba47Ad7Da,1500
0x01FbAFEf56a7068747E79A44b679A8fdADC794FB,15000
0x01Fd830Ddd21979a6EDb01D427d2ff1A08c8f29B,5543
0x01Fd932D6aD813576f77Fe76097634E3749f9038,99026
0x01a0f471541c31e394Ec5150371294dcA3BD71d7,32080
0x01a18B4ADbc7A0e19fCfbdf63E85EC6F3c9ce9e7,8330
0x01a19fdaF19740E37B6db81d9265A81756d05DC2,3465
0x01a1d2750B2c7aad954698c1E9596F5CcaBdd265,11379
0x01a2052d61E4558cACce7D4b2E795e9793E6b0FC,52086
0x01a5BB36b5Fce28903529B6f1e5Ca0390ed60dB4,33584
0x01a5b5A681E655e25767CE7b4621bf252e5b1086,133853
0x01a7C8BB2fcF237b17151362fA01A27429518B95,14644
0x01aA7a45C7E05313479418f8b66945058E3bA097,88888
0x01aB07d9fAFc1c6187F51ab61db3E3248A677015,7500
0x01aC3FF155739D34948f1af53f24524149c9d928,75000
0x01ae0C2dC7eBF9898b887430AE5302F490098385,10086
0x01b32898b4dB60dE5046f09498cfF6e7d3631d18,11413
0x01b5Ebeb8067ECc11FdeA316f6B5aF183C89447a,12000
0x01b86AEEbCD1Ff94aC1195cFc8FD9e39dB24db45,51617
0x01bDc0441F5Ce90C82805c7cFB6D632B4d7Ec2Ce,100000
0x01bb40802b1Fae00F09b4F8ab0B9705650827D3b,15944
0x01bf6f1cB0E1262c72ADF366BD4751eb69186C99,44080
0x01bfBe2acD8D33da08684d44EbbB69Bbe36A3e15,4916
0x01c12063B7b5B783A989A60aF9f9F06534307a2D,113846
0x01c2ccCebB235386Ca68aaa733499C548fb34D42,32080
0x01c2f22754E1C2cc64A18Ba6162E5C7d417ffF7f,33178
0x01c3137EE9751663DdD96c47A6C44DF7b48faAe7,5517
0x01c5d49419534778aEc99BcaB508047C1B03800f,172080
0x01c642b13b444E1c5F3BC17E9024762fC3AF9AF3,3678
0x01c71AfD013Fc1B89B9288A0dE05Fd40443aeAB1,8481
0x01c80F69cb27ff10506Df825CfF859ffC8721EB2,17517
0x01c84AE2caF2DB3d5f5b80cf39b7D79c1A136F9c,3465
0x01c9E12C365DD28BD169eFea6E5b7939a687c856,90078
0x01cAF98220bBE2b9a21D6770C5bb08Bdf4e2716B,3000
0x01cce5344faD8D2BD0F358B8CBe8d58B01d50536,2000
0x01cf1CD8F8f62B4562BD1265a7f1474Cc0f1bE32,4000
0x01d38197D1Caf82C7970E78545babD9229D22929,8910
0x01d3fa54647d37D4A417Ba115DA6Ee3Dc1A74338,10086
0x01d48c37DC94d7B670384DCAE6F000F5530d3C4b,7478
0x01d68522270b9E3258d96883053032b0c1a51261,3678
0x01d71a1e369CD675A1215b9f1Bd63b582f6F257a,21768
0x01d86e241418Ad9F069F6b2a4059a30a14BB718c,15292
0x01dce9ED46eAaE19147058C60fe28DAd6A05229B,29644
0x01e2Db782eEE4d164217129922446786d73cD4C1,4566
0x01e4333071b5D57f1F34D47a2d046b804B793A40,1500
0x01e5b2570c4574F269B1977529Ea4DE681EC179a,20818
0x01e83EfbC866E6a497f94E10005C3f9d9383d057,54166
0x01ea9Ea56b7375555bd870404c741FB031A64D1c,4850
0x01eacADF51FF60916157E32A58F640fe854e530F,99213
0x01edeECf71DdcA42137D0d94a1e351EcA32173AD,4000
0x01f1871A703f7D3C921b85E2e8cb34adA0554337,7197
0x01f19e970A1253230B23C7657b4799ef22a6B62F,3232
0x01f3167b6546028AD5161EB629eaa675b266a461,12000
0x01f74c9CF0E24ceE3A28f68fdb193e08Ae9Cb84F,38888
0x01f9d6D630368cd4293B9c1ceD191B3cB58C1591,99505
0x01fFCc7285866E5cEE14c8E807cB2E8d5f61079f,8916
0x01faF6DFc230d755141D84d7cB980dd68f5Efe13,27814
0x020007D00cc6c1368ed63A3F6d8195Eba68b5dA8,262248
0x02001e2Ec51E14d551Bc450082e87BA31320859C,88888
0x02002FCB3947D54b2e2408123C69f94f3B4e675F,15000
0x02005f4f68cBe96a4dDFA4a3861Ef79346645603,12000
0x0201a6cE5B5Bbe4f9ea0a97E18F87CF1686A2C81,4157
0x0201ede0eEc0FeA067B6D2471555A4a8471aD60F,3465
0x0202eF0FF22c58039De970c4460C9eBd2eD6b309,4000
0x0204676F8cF1ffc947eF080f36bF36C43114c58A,10393
0x0206171CdD913Fc2df3d1B084291F424Ef680d94,17542
0x0206539C19b2791dFA12ef09a64F37Bf81C7bdBc,10000
0x0206fda9430F92471C0F23334FF0D0d661CAb15B,13059
0x0208306D45665585b153F8E3459141F2d1E7c48a,14373
0x0208767019A667b08150411BB59335DfCe7Ff27A,11148
0x0208E9376dE7185f18c8A63b563D8ab73A1E137A,3788
0x0208bB4a5668298dd4F1e41c53bb3e7C0722b322,4419
0x0209E102159b0BE160d9219809e1c5F74f72dCF5,15512
0x020B0D4c844E0dBcA51C9AB779DF0191978c0359,1500
0x020Bc9F41305596060B78e054DE9180581a83e9c,10617
0x020Bf6638692438d931B0EF0611B90a3E5D914B3,4000
0x020C117135c05b7D0122Cece593335938a579303,5050
0x020C811f28441166127C67517101BD9ad15ef433,10086
0x020D088990881411Fb9f5db119C932Ad82B79c1b,8560
0x020FC5E269872E6893ab7fc24486534eA228C5a0,12000
0x020c1A7778FEE0EA6302Ed47831304951565D4E6,32080
0x020cA66C30beC2c4Fe3861a94E4DB4A498A35872,128167
0x0210385c62dDCBFEf48f477681500Ba04949f6D7,1500
0x02120038d41f3F8070f31da4f4AD4caDdb6E7E07,5172
0x0212CC0B38B5cE97ff26Dd16B82DE73f4849f24d,19500
0x02137402f8D6b421721b164DEe5A823Cc7e2A100,31320
0x0214acB4E19159B32c2A0bFAD96fa891b6c99D79,7500
0x0216120f0ec906e192724EA00EC1B2AbbB7C1240,106084
0x02174C96a9d26b1E46cBD487Bf369bD13369668e,18049
0x021767dd74beEF783FC28ad858048CDd9Ed7e3Bb,15492
0x021A7612CefbAa8dAA7f341F6a9B84c33Dde3fb2,12000
0x021Ae4367706D57632afb040DA84F6A1358D2b95,4133
0x021D299ca4a0F7C397e916D77f07f27b1f7619f6,1500
0x021E268D55eFb83A6374312cB8F7031Ac0bD023d,30000
0x021F27D015AB369dBe4a108538C681d9fd9996B1,10325
0x021bEA00886DDfA0963d1Fe8e0c3b55a028B752f,51682
0x021fddeD7ad6902627b57e76C90511fd70B36f29,430000
0x02205B69dd1AA81083aaCa283945B9f39CDDb340,150000
0x0220F05A87883C60Ab125fD71f631f58ee465887,10086
0x0221593901e255FD4823876a8e000836d359DDDD,32080
0x0221E382F81ac1f916a0B19A0Fb2C015b077068b,99926
0x0221c3cdB3dc4ffdDb0564227D205b7F0CbAc1cf,5818
0x0222D8fEF7BCBd6b9AA9a379cec1A92C1818050A,14925
0x0223221073B6fd9b60ECBc556ba95afc2C611121,14644
0x0223687db3A44b02f6Ae714b39bfe96D575d96D7,15832
0x0226F7931D2932D9AA488f01591C8B5899b5Ff38,38888
0x022A8f8176f3a399e8e293a80b74ECdF9549D0AF,4157
0x022C2c0E90458101BEC9f688e80F13E5d29aF468,7500
0x022Ce4715b44EF6F0eAd8561B29dA676928D16f3,8412
0x022E3cE4EdA264B3e3FEf62036c8182cEb88e6Ce,8382
0x022be67b434b6F883F33f9CFe387baDdF1595528,11413
0x02314bDC21c4fB381e04420098F4E8F458429f34,9193
0x0231bAB56012584375b03B883013c110B5Eb2cDb,4850
0x023292e1a2052fE7b559f2743C905Af87D6094bB,9813
0x0232d1083E970F0c78f56202b9A666B526FA379F,21768
0x023306083eBbB1f5Bc68865Af4FB7A5fF13bDaC3,51098
0x0233daf4B3542ae2237aceB8cCf87c7645dC6c3A,33672
0x0234651211aBd54D25Ae4115584bd58cD4032F2D,5517
0x0235B48f29E54774f164396fBCb1F21AD90020c2,32080
0x0235f16A56Fe1B6Bba0212973b29BFC25ADB50F3,1500
0x023651F172DBd16bdD89894850aaA79572609079,88888
0x0236730CE7F2f76250b355AE62b461FDB62A9a7e,10086
0x0236D527d176e05b865E19c0cD8bE96E75712338,1500
0x023786299aD545FD8A842cF67dfb165D31e030aB,4798
0x0237Be21d2586256C56954B1c27F0378C62e5406,1500
0x0238585dBD0B520626570dcA38250fF38Ca5DC77,4133
0x023A3D058020fB76cCa98f01b3c48C8938A22355,204916
0x023Cd4062b82Db1EEcC91Fe077Ec944d4b89384a,13318
0x023D0355195dae794095e87824e538Ba60E3c360,27672
0x023D630dea49bDC895b14028700594Db20ba1D2d,13815
0x023De0311786905c8b36Ded2b953db1BF39D7C8B,4000
0x023F739cA31560b129E842d30bBb8DF79Caa8230,38888
0x023aB8e20a4682d315Daef4c91DB96bD77934D66,59037
0x023bA5daE9F073b960C9C2B849ca5e2B80849D44,2000
0x023ecfA98c335142B530AEAE87A62Ce85BaA1467,18888
0x0240807C41f212D2C94647172F6b526B5B0a0449,4000
0x0241E0A9b440daDB726e3aA1E74F7d211dCb16c8,4850
0x0241dfB8165Dac08d3F78cb931cf46D110f16733,135108
0x02431fd00318100652C7FA4AbE841338c7c6A4B6,3678
0x024470C445bEe9b373b39440e6ade193958fdefe,24813
0x0244D9AA24B100C8bfc3FF54bd82A87B99508301,34625
0x02462E36Bd906529bd386049890C77e16b7da96A,10086
0x02469E7afb9e193F40790C25811c5970050EbffE,10000
0x0247A4F2FCc8514bC0A5bfEA61960DAC35599f68,17537
0x0247EB3D8e69e8f930eBD634bEC77e4C8DAd7277,11194
0x024AEE37F4BB174f1C97cC87B8c41c9ebc9dc601,38888
0x024AEF1375c1701693b2a0c8e8AD7BaDf0dCe493,22477
0x024BCbCAad82E67F721799E259ca60bc7d363419,108053
0x024F1F8B3789BFDf9EDb47F58A0d7A3AfEAEA804,123810
0x024bC20fB9C9F139dE6ebaAd9a53877d55513919,5517
0x024e45D7F868C41F3723B13fD7Ae03AA5A181362,25000
0x024e9f4B0E49C033aaadE8129e8fC4820A30287b,8136
0x024f36B02608a5129C61F8df54dc7286F9113DEe,14818
0x024fbd36161B9c00759Fe8B0909cA89B9272aced,250988
0x02518BdA432D9359c148E676fb7c666eA324E093,4960
0x0251F79B7AEeE7B3229899B4A72475403F32E823,2500
0x0252F92Ee3F4430AC419fC3E9aE31DF718990842,83692
0x02532e6164fD4eBd0faD96bf624a85d758eDEDc1,1500
0x025376E7e7f161A198fb5fc90a220A553836d11A,48962
0x0254f2c95829C20b10668c2C0eC3BE7296A00553,31002
0x02558F53d80d3d7Ee7e8BcF571dF3908846Aa133,4000
0x025730B3f0690156dD1a9811C2B6113d156AF350,5543
0x0258897878A27d8304C1B4c9b4E1c83b06C14093,4000
0x0258DA40E011AcB8e0F6308D6Dda4de363c9B604,112767
0x025C62433Ecf89Ed45EDf7F41BF05318204d0b2b,12000
0x025D47517ee082d939B49F08236aA6fBfd02Ee62,20000
0x025E545E693CfEB629bB5B7Be72fEA50Fa772774,12000
0x025F6714c48a77E06B9D9c9f869bE9845f8CA3F9,38888
0x025c711Fa5ecd6483b281b16Bd79c45Ea2350A41,50000
0x025c7Ca2E2892bf6cB3664817828C93DFcee9172,5818
0x025cBbD6C242E7667442d7a67B6F02A6F22C09d4,11148
0x025f7cB6bDb8cD6Ed126e1cB2EFe2fC3539602b8,119400
0x02623450FC92F47b46b41F883Df440cB90890f62,4965
0x0263D82a119a20f0A4992F11081B1B4746cA8c89,21683
0x0263E43c0dE253a0fe354b60d35D2855c514a887,5517
0x02644E345b23767c8103Dda301aA11CAFd82b71e,22340
0x0264eFa4b3Cf8fb3f58d9740ab3c9cFefbf36A48,10576
0x026609AC27D2D68ca8b0E50fBbdd7541C1ea98Ce,8560
0x02671a9313ECA17648227b6e96E6F2E2F8556b6A,11377
0x02679a1bbFF7401118D427d8087DF0eb084a01B2,125000
0x0268Aa1755B49FA115A81090B836f2B111A20163,10617
0x026B4e03bd8594ad51E76819eB7d258a0a616344,4419
0x026Eb3AA2cF8B14bce5Bb77872191c19f46865a1,5172
0x026dd7B8E6140c444278C219094004a3032AA6C1,5327
0x0270470e59d84c35f956eae178e9B773DBb63eEb,4376
0x02706ae2935340D1Eb496145192f23b4B75305Cb,22702
0x0271d030DE584cD5074d0ee11a170270ea1E9036,10086
0x027252d3B1DB6575D8B504B759Fd97915F0AF5a3,88888
0x0272D322a1071EC9A95D3474c2473Cff0C28C416,11148
0x02739462Bc5446635a2C414824577EC3269c4cc2,5818
0x0275094Bf5BAd186f8d2fdaE36E7a63F4e679d6e,1500
0x02757C3A4e4d828Bb5Ca653c2A44edD3b8Bc5F1A,12000
0x02757c25c0ce3846A63dd607c28Eb869442668D5,47592
0x0276310d12C8ea8E50ed425e36E341df1cceAc23,3879
0x027681a4fF0737a25a368cbCb31eC20D269be3c4,22904
0x02787c602b74d72EE80d7600798BaFa4a12C3778,97300
0x02794E25634233279327214752AFF07a3E6a4B5f,8656
0x0279e7440896f7990632C23Ad3d2db9cab415F3e,18399
0x027A2C9bcfB1a3d9A21CEb57f48F1040AC53F69a,1500
0x027A761AD384797cB7ceEa83C4a6477996dC8c8C,40000
0x027B40a6aa141ff6EE587985Ec391D77a2fFcE09,10617
